          ;        5117;   ;Filtro    ;Inicio                                  ;09122015      ;002133;190.161.236.99 ;OK ;                    ;Inicio de filtrado                                                      
963849342 ;        5118;   ;transacc  ;963849342                               ;09122015      ;002153;200.10.12.55   ;OK ;597026007976        ;POST a url http://45.55.187.70/cierre.php                               
963849342 ;        5118;   ;transacc  ;963849342                               ;09122015      ;002153;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        5118;   ;resultado ;OC_20151209022130                       ;09122015      ;002153;200.10.12.55   ;OK ;                    ;tienda NO acepto transaccion                                            
          ;        5118;   ;resultado ;OC_20151209022130                       ;09122015      ;002153;200.10.12.55   ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
963849342 ;        5118;   ;resultado ;datoscom                                ;09122015      ;002153;200.10.12.55   ;Ok ;597026007976        ;Error al obtener ack (46)                                               
          ;        5118;   ;resultado ;OC_20151209022130                       ;09122015      ;002153;200.10.12.55   ;ERR;                    ;46                                                                      
          ;        5181;   ;Filtro    ;Inicio                                  ;09122015      ;004544;190.161.236.99 ;OK ;                    ;Inicio de filtrado                                                      
          ;        5181;   ;Filtro    ;tbk_param.txt                           ;09122015      ;004544;190.161.236.99 ;OK ;                    ;Archivo parseado                                                        
          ;        5181;   ;Filtro    ;Terminado                               ;09122015      ;004544;190.161.236.99 ;OK ;                    ;Datos Filtrados con exito                                               
963994416 ;        5181;   ;pago      ;inicio                                  ;09122015      ;004544;190.161.236.99 ;OK ;597026007976        ;Parseo realizado                                                        
963994416 ;        5181;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004544;190.161.236.99 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
963994416 ;        5181;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004544;190.161.236.99 ;OK ;597026007976        ;Mac generado                                                            
963994416 ;        5181;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004544;190.161.236.99 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
963994416 ;        5181;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004544;190.161.236.99 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
963994416 ;        5181;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004544;190.161.236.99 ;OK ;597026007976        ;Datos listos para ser enviados                                          
963994416 ;        5181;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004544;190.161.236.99 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
963994416 ;        5181;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004546;190.161.236.99 ;OK ;597026007976        ;Datos validados                                                         
963994416 ;        5181;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004546;190.161.236.99 ;OK ;597026007976        ;Token=e42f6e1bb72ad243758d2eabd6e72a3fe854773dceee3b526d0db4be706bb1b2  
963994416 ;        5181;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004546;190.161.236.99 ;OK ;597026007976        ;Redireccion web                                                         
963994416 ;        5181;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004546;190.161.236.99 ;OK ;597026007976        ;Todo OK                                                                 
          ;        5182;   ;resultado ;Desencriptando                          ;09122015      ;004559;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        5182;   ;resultado ;Validacion                              ;09122015      ;004559;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        5182;   ;resultado ;OC_20151209024511                       ;09122015      ;004559;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        5182;   ;resultado ;OC_20151209024511                       ;09122015      ;004559;200.10.12.55   ;OK ;                    ;http://45.55.187.70/cierre.php                                          
963994416 ;        5182;   ;transacc  ;963994416                               ;09122015      ;004559;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
963994416 ;        5182;   ;resultado ;logro abrir_conexion                    ;09122015      ;004559;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
963994416 ;        5182;   ;transacc  ;963994416                               ;09122015      ;004559;200.10.12.55   ;OK ;597026007976        ;POST a url http://45.55.187.70/cierre.php                               
963994416 ;        5182;   ;transacc  ;963994416                               ;09122015      ;004559;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        5182;   ;resultado ;OC_20151209024511                       ;09122015      ;004559;200.10.12.55   ;OK ;                    ;tienda NO acepto transaccion                                            
          ;        5182;   ;resultado ;OC_20151209024511                       ;09122015      ;004559;200.10.12.55   ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
963994416 ;        5182;   ;resultado ;datoscom                                ;09122015      ;004559;200.10.12.55   ;Ok ;597026007976        ;Error al obtener ack (46)                                               
          ;        5182;   ;resultado ;OC_20151209024511                       ;09122015      ;004559;200.10.12.55   ;ERR;                    ;46                                                                      
          ;        5215;   ;Filtro    ;Inicio                                  ;09122015      ;004806;190.161.236.99 ;OK ;                    ;Inicio de filtrado                                                      
          ;        5215;   ;Filtro    ;tbk_param.txt                           ;09122015      ;004806;190.161.236.99 ;OK ;                    ;Archivo parseado                                                        
          ;        5215;   ;Filtro    ;Terminado                               ;09122015      ;004806;190.161.236.99 ;OK ;                    ;Datos Filtrados con exito                                               
964008673 ;        5215;   ;pago      ;inicio                                  ;09122015      ;004806;190.161.236.99 ;OK ;597026007976        ;Parseo realizado                                                        
964008673 ;        5215;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004806;190.161.236.99 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
964008673 ;        5215;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004806;190.161.236.99 ;OK ;597026007976        ;Mac generado                                                            
964008673 ;        5215;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004806;190.161.236.99 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
964008673 ;        5215;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004806;190.161.236.99 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
964008673 ;        5215;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004806;190.161.236.99 ;OK ;597026007976        ;Datos listos para ser enviados                                          
964008673 ;        5215;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004806;190.161.236.99 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
964008673 ;        5215;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004808;190.161.236.99 ;OK ;597026007976        ;Datos validados                                                         
964008673 ;        5215;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004808;190.161.236.99 ;OK ;597026007976        ;Token=ec67e3e4fd3b35eb26889dc442e26f52a42a8b699d918127973bb42aea834918  
964008673 ;        5215;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004808;190.161.236.99 ;OK ;597026007976        ;Redireccion web                                                         
964008673 ;        5215;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;004808;190.161.236.99 ;OK ;597026007976        ;Todo OK                                                                 
          ;        5217;   ;resultado ;Desencriptando                          ;09122015      ;004930;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        5217;   ;resultado ;Validacion                              ;09122015      ;004930;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        5217;   ;resultado ;OC_20151209024744                       ;09122015      ;004930;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        5217;   ;resultado ;OC_20151209024744                       ;09122015      ;004930;200.10.12.55   ;OK ;                    ;http://45.55.187.70/cierre.php                                          
964008673 ;        5217;   ;transacc  ;964008673                               ;09122015      ;004930;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
964008673 ;        5217;   ;resultado ;logro abrir_conexion                    ;09122015      ;004930;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
964008673 ;        5217;   ;transacc  ;964008673                               ;09122015      ;004930;200.10.12.55   ;OK ;597026007976        ;POST a url http://45.55.187.70/cierre.php                               
964008673 ;        5217;   ;transacc  ;964008673                               ;09122015      ;004930;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        5217;   ;resultado ;OC_20151209024744                       ;09122015      ;004930;200.10.12.55   ;OK ;                    ;tienda NO acepto transaccion                                            
          ;        5217;   ;resultado ;OC_20151209024744                       ;09122015      ;004930;200.10.12.55   ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
964008673 ;        5217;   ;resultado ;datoscom                                ;09122015      ;004930;200.10.12.55   ;Ok ;597026007976        ;Error al obtener ack (46)                                               
          ;        5217;   ;resultado ;OC_20151209024744                       ;09122015      ;004930;200.10.12.55   ;ERR;                    ;46                                                                      
          ;        5228;   ;Filtro    ;Inicio                                  ;09122015      ;005348;190.161.236.99 ;OK ;                    ;Inicio de filtrado                                                      
          ;        5228;   ;Filtro    ;tbk_param.txt                           ;09122015      ;005348;190.161.236.99 ;OK ;                    ;Archivo parseado                                                        
          ;        5228;   ;Filtro    ;Terminado                               ;09122015      ;005348;190.161.236.99 ;OK ;                    ;Datos Filtrados con exito                                               
964042827 ;        5228;   ;pago      ;inicio                                  ;09122015      ;005348;190.161.236.99 ;OK ;597026007976        ;Parseo realizado                                                        
964042827 ;        5228;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;005348;190.161.236.99 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
964042827 ;        5228;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;005348;190.161.236.99 ;OK ;597026007976        ;Mac generado                                                            
964042827 ;        5228;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;005348;190.161.236.99 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
964042827 ;        5228;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;005348;190.161.236.99 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
964042827 ;        5228;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;005348;190.161.236.99 ;OK ;597026007976        ;Datos listos para ser enviados                                          
964042827 ;        5228;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;005348;190.161.236.99 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
964042827 ;        5228;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;005350;190.161.236.99 ;OK ;597026007976        ;Datos validados                                                         
964042827 ;        5228;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;005350;190.161.236.99 ;OK ;597026007976        ;Token=ea8c897e0ed790d0e8a53852b8f13b010cf0ab5a2d521b5a0d6de1364aaf0257  
964042827 ;        5228;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;005350;190.161.236.99 ;OK ;597026007976        ;Redireccion web                                                         
964042827 ;        5228;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;005350;190.161.236.99 ;OK ;597026007976        ;Todo OK                                                                 
          ;        5238;   ;resultado ;Desencriptando                          ;09122015      ;005417;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        5238;   ;resultado ;Validacion                              ;09122015      ;005417;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        5238;   ;resultado ;OC_20151209025344                       ;09122015      ;005417;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        5238;   ;resultado ;OC_20151209025344                       ;09122015      ;005417;200.10.12.55   ;OK ;                    ;http://45.55.187.70/cierre.php                                          
964042827 ;        5238;   ;transacc  ;964042827                               ;09122015      ;005417;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
964042827 ;        5238;   ;resultado ;logro abrir_conexion                    ;09122015      ;005417;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
964042827 ;        5238;   ;transacc  ;964042827                               ;09122015      ;005417;200.10.12.55   ;OK ;597026007976        ;POST a url http://45.55.187.70/cierre.php                               
964042827 ;        5238;   ;transacc  ;964042827                               ;09122015      ;005417;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        5238;   ;resultado ;OC_20151209025344                       ;09122015      ;005417;200.10.12.55   ;OK ;                    ;tienda NO acepto transaccion                                            
          ;        5238;   ;resultado ;OC_20151209025344                       ;09122015      ;005417;200.10.12.55   ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
964042827 ;        5238;   ;resultado ;datoscom                                ;09122015      ;005417;200.10.12.55   ;Ok ;597026007976        ;Error al obtener ack (46)                                               
          ;        5238;   ;resultado ;OC_20151209025344                       ;09122015      ;005417;200.10.12.55   ;ERR;                    ;46                                                                      
          ;        5240;   ;check_mac ;                                        ;09122015      ;010054;EMPTY          ;ERR;                    ;-1                                                                      
          ;        5243;   ;check_mac ;                                        ;09122015      ;010205;EMPTY          ;ERR;                    ;-1                                                                      
          ;        5245;   ;check_mac ;                                        ;09122015      ;010222;EMPTY          ;ERR;                    ;-1                                                                      
          ;        5250;   ;check_mac ;                                        ;09122015      ;010516;EMPTY          ;ERR;                    ;-1                                                                      
          ;        5254;   ;check_mac ;                                        ;09122015      ;010706;EMPTY          ;ERR;                    ;-1                                                                      
          ;        5259;   ;check_mac ;                                        ;09122015      ;010859;EMPTY          ;ERR;                    ;-1                                                                      
          ;        5275;   ;check_mac ;                                        ;09122015      ;011001;EMPTY          ;ERR;                    ;-1                                                                      
          ;        5278;   ;check_mac ;                                        ;09122015      ;011117;EMPTY          ;ERR;                    ;-1                                                                      
          ;        5281;   ;check_mac ;                                        ;09122015      ;011146;EMPTY          ;ERR;                    ;-1                                                                      
          ;        5284;   ;check_mac ;                                        ;09122015      ;011415;EMPTY          ;ERR;                    ;-1                                                                      
          ;        5290;   ;check_mac ;                                        ;09122015      ;011728;EMPTY          ;ERR;                    ;-1                                                                      
          ;        5291;   ;Filtro    ;Inicio                                  ;09122015      ;011752;190.161.236.99 ;OK ;                    ;Inicio de filtrado                                                      
          ;        5291;   ;Filtro    ;tbk_param.txt                           ;09122015      ;011752;190.161.236.99 ;OK ;                    ;Archivo parseado                                                        
          ;        5291;   ;Filtro    ;Terminado                               ;09122015      ;011752;190.161.236.99 ;OK ;                    ;Datos Filtrados con exito                                               
964187212 ;        5291;   ;pago      ;inicio                                  ;09122015      ;011752;190.161.236.99 ;OK ;597026007976        ;Parseo realizado                                                        
964187212 ;        5291;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;011752;190.161.236.99 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
964187212 ;        5291;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;011752;190.161.236.99 ;OK ;597026007976        ;Mac generado                                                            
964187212 ;        5291;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;011752;190.161.236.99 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
964187212 ;        5291;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;011752;190.161.236.99 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
964187212 ;        5291;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;011752;190.161.236.99 ;OK ;597026007976        ;Datos listos para ser enviados                                          
964187212 ;        5291;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;011752;190.161.236.99 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
964187212 ;        5291;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;011753;190.161.236.99 ;OK ;597026007976        ;Datos validados                                                         
964187212 ;        5291;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;011753;190.161.236.99 ;OK ;597026007976        ;Token=ed4668627514124f5902c825348caada16c1b9211f5f1e89b3ca4adca8c9962c  
964187212 ;        5291;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;011753;190.161.236.99 ;OK ;597026007976        ;Redireccion web                                                         
964187212 ;        5291;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;011753;190.161.236.99 ;OK ;597026007976        ;Todo OK                                                                 
          ;        5292;   ;resultado ;Desencriptando                          ;09122015      ;011808;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        5292;   ;resultado ;Validacion                              ;09122015      ;011808;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        5292;   ;resultado ;OC_20151209031749                       ;09122015      ;011808;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        5292;   ;resultado ;OC_20151209031749                       ;09122015      ;011808;200.10.12.55   ;OK ;                    ;http://45.55.187.70/cierre.php                                          
964187212 ;        5292;   ;transacc  ;964187212                               ;09122015      ;011808;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
964187212 ;        5292;   ;resultado ;logro abrir_conexion                    ;09122015      ;011808;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
964187212 ;        5292;   ;transacc  ;964187212                               ;09122015      ;011808;200.10.12.55   ;OK ;597026007976        ;POST a url http://45.55.187.70/cierre.php                               
964187212 ;        5292;   ;transacc  ;964187212                               ;09122015      ;011808;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        5292;   ;resultado ;OC_20151209031749                       ;09122015      ;011808;200.10.12.55   ;OK ;                    ;tienda NO acepto transaccion                                            
          ;        5292;   ;resultado ;OC_20151209031749                       ;09122015      ;011808;200.10.12.55   ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
964187212 ;        5292;   ;resultado ;datoscom                                ;09122015      ;011808;200.10.12.55   ;Ok ;597026007976        ;Error al obtener ack (46)                                               
          ;        5292;   ;resultado ;OC_20151209031749                       ;09122015      ;011808;200.10.12.55   ;ERR;                    ;46                                                                      
          ;        5295;   ;Filtro    ;Inicio                                  ;09122015      ;012935;190.161.236.99 ;OK ;                    ;Inicio de filtrado                                                      
          ;        5295;   ;Filtro    ;tbk_param.txt                           ;09122015      ;012935;190.161.236.99 ;OK ;                    ;Archivo parseado                                                        
          ;        5295;   ;Filtro    ;Terminado                               ;09122015      ;012935;190.161.236.99 ;OK ;                    ;Datos Filtrados con exito                                               
964257558 ;        5295;   ;pago      ;inicio                                  ;09122015      ;012935;190.161.236.99 ;OK ;597026007976        ;Parseo realizado                                                        
964257558 ;        5295;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;012935;190.161.236.99 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
964257558 ;        5295;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;012935;190.161.236.99 ;OK ;597026007976        ;Mac generado                                                            
964257558 ;        5295;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;012935;190.161.236.99 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
964257558 ;        5295;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;012935;190.161.236.99 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
964257558 ;        5295;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;012935;190.161.236.99 ;OK ;597026007976        ;Datos listos para ser enviados                                          
964257558 ;        5295;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;012935;190.161.236.99 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
964257558 ;        5295;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;012937;190.161.236.99 ;OK ;597026007976        ;Datos validados                                                         
964257558 ;        5295;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;012937;190.161.236.99 ;OK ;597026007976        ;Token=eff481e1bb9544826313a3a5e7651b9cd65945c32e775e1eae9594589f6414c2  
964257558 ;        5295;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;012937;190.161.236.99 ;OK ;597026007976        ;Redireccion web                                                         
964257558 ;        5295;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;012937;190.161.236.99 ;OK ;597026007976        ;Todo OK                                                                 
          ;        5300;   ;resultado ;Desencriptando                          ;09122015      ;013002;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        5300;   ;resultado ;Validacion                              ;09122015      ;013002;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        5300;   ;resultado ;OC_20151209032933                       ;09122015      ;013002;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        5300;   ;resultado ;OC_20151209032933                       ;09122015      ;013002;200.10.12.55   ;OK ;                    ;http://45.55.187.70/cierre.php                                          
964257558 ;        5300;   ;transacc  ;964257558                               ;09122015      ;013002;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
964257558 ;        5300;   ;resultado ;logro abrir_conexion                    ;09122015      ;013002;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
964257558 ;        5300;   ;transacc  ;964257558                               ;09122015      ;013002;200.10.12.55   ;OK ;597026007976        ;POST a url http://45.55.187.70/cierre.php                               
964257558 ;        5300;   ;transacc  ;964257558                               ;09122015      ;013002;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        5300;   ;resultado ;OC_20151209032933                       ;09122015      ;013002;200.10.12.55   ;OK ;                    ;tienda NO acepto transaccion                                            
          ;        5300;   ;resultado ;OC_20151209032933                       ;09122015      ;013002;200.10.12.55   ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
964257558 ;        5300;   ;resultado ;datoscom                                ;09122015      ;013002;200.10.12.55   ;Ok ;597026007976        ;Error al obtener ack (46)                                               
          ;        5300;   ;resultado ;OC_20151209032933                       ;09122015      ;013002;200.10.12.55   ;ERR;                    ;46                                                                      
          ;        5366;   ;Filtro    ;Inicio                                  ;09122015      ;014421;190.161.236.99 ;OK ;                    ;Inicio de filtrado                                                      
          ;        5366;   ;Filtro    ;tbk_param.txt                           ;09122015      ;014421;190.161.236.99 ;OK ;                    ;Archivo parseado                                                        
          ;        5366;   ;Filtro    ;Terminado                               ;09122015      ;014421;190.161.236.99 ;OK ;                    ;Datos Filtrados con exito                                               
964346161 ;        5366;   ;pago      ;inicio                                  ;09122015      ;014421;190.161.236.99 ;OK ;597026007976        ;Parseo realizado                                                        
964346161 ;        5366;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;014421;190.161.236.99 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
964346161 ;        5366;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;014421;190.161.236.99 ;OK ;597026007976        ;Mac generado                                                            
964346161 ;        5366;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;014421;190.161.236.99 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
964346161 ;        5366;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;014421;190.161.236.99 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
964346161 ;        5366;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;014421;190.161.236.99 ;OK ;597026007976        ;Datos listos para ser enviados                                          
964346161 ;        5366;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;014421;190.161.236.99 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
964346161 ;        5366;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;014423;190.161.236.99 ;OK ;597026007976        ;Datos validados                                                         
964346161 ;        5366;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;014423;190.161.236.99 ;OK ;597026007976        ;Token=ef5e7b7518ace80d4cdb71fb95c4d0779d91581ec3df01d3d2b1d858bd1b3c00  
964346161 ;        5366;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;014423;190.161.236.99 ;OK ;597026007976        ;Redireccion web                                                         
964346161 ;        5366;   ;pago      ;https://certificacion.webpay.cl         ;09122015      ;014423;190.161.236.99 ;OK ;597026007976        ;Todo OK                                                                 
          ;        5367;   ;resultado ;Desencriptando                          ;09122015      ;014436;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        5367;   ;resultado ;Validacion                              ;09122015      ;014436;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        5367;   ;resultado ;OC_20151209034419                       ;09122015      ;014436;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        5367;   ;resultado ;OC_20151209034419                       ;09122015      ;014436;200.10.12.55   ;OK ;                    ;http://45.55.187.70/cierre.php                                          
964346161 ;        5367;   ;transacc  ;964346161                               ;09122015      ;014436;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
964346161 ;        5367;   ;resultado ;logro abrir_conexion                    ;09122015      ;014436;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
964346161 ;        5367;   ;transacc  ;964346161                               ;09122015      ;014436;200.10.12.55   ;OK ;597026007976        ;POST a url http://45.55.187.70/cierre.php                               
964346161 ;        5367;   ;transacc  ;964346161                               ;09122015      ;014436;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        5367;   ;resultado ;OC_20151209034419                       ;09122015      ;014436;200.10.12.55   ;OK ;                    ;tienda NO acepto transaccion                                            
